area,category,name,phone
"Dublin 12, Dublin",Doors,Doras Distributors Ltd,(01)6235444
"Dublin 12, Dublin",Doors,Ellickson Engineering Ltd,(01)4501846
"Dublin 12, Dublin",Doors,Dublin Door Store The,(01)4600363
"Dublin 1, Dublin",Theatres,Down To Earth Theatre Company Ltd,(01)8732566
"Dublin 1, Dublin",Theatres,Team Educational Theatre,(01)8786108
"Dublin 1, Dublin",Theatres,Dublin Youth Theatre,(01)8743687
"Dublin 1, Dublin",Theatres,O'Reilly Theatre,(01)8586644
"Dublin 1, Dublin",Theatres,SFX City Theatre,(01)8554090
"Dublin 1, Dublin",Textile Printing,Rainbow Print,(01)8559253
"Dublin 1, Dublin",Television Rental & Sales,LED Screen hire irelands ltd,(1800)242493
"Dublin 1, Dublin",Television Rental & Sales,Panasonic Centre The,(01)8733133
"Dublin 1, Dublin",Television Rental & Sales,RTV Ltd,(01)8788713
"Dublin 1, Dublin",Television Rental & Sales,Culhane Todd Ltd,(01)8743009
"Dublin 1, Dublin",Television & Radio Programme Producers,Irish Catholic Ltd The,(01)8555619
"Dublin 1, Dublin",Telecommunications,A & F Communications Ltd,(01)8881276
"Dublin 2, Dublin",Television & Radio Programme Producers,Rocket Productions,(01)6787577
"Dublin 2, Dublin",Govt Dept - Houses of the Oireachtas,House of the Oireachtas Commission,(01)6183831
"Dublin 2, Dublin",Govt Dept - Houses of the Oireachtas,Houses of The Oireachtas Freedom of Information Officer,(01)6183630
"Dublin 2, Dublin",Govt Dept - Houses of the Oireachtas,Houses of The Oireachtas Director of Corporate and Members Services,(01)6183769
"Dublin 2, Dublin",Mortgage Brokers & Services  ,permanent tsb bank,(1890)500153
"Dublin 2, Dublin",Beauty Salons,Buff Day Spa The,(1890)948789
"Dublin 2, Dublin",Govt Dept - Houses of the Oireachtas,Houses of The Oireachtas Director of Committees,(01)6183848
"Dublin 2, Dublin",Management Consultants,Hay Group (Ireland) Ltd,(01)6765994
"Dublin 2, Dublin",Computer Software,MoneyMate Ltd,(01)6716911
"Dublin 2, Dublin",Financial Services,Bear Stearns Bank plc,(01)4026200
"Dublin 2, Dublin",Newsagents,Walnut The,(01)4785164
"Dublin 2, Dublin",Govt Dept - Houses of the Oireachtas,Houses of The Oireachtas Seanad Eireann,(01)6184018
"Dublin 2, Dublin",Govt Dept - Houses of the Oireachtas,Houses of The Oireachtas Seanad Eireann,(01)6183062
"Dublin 2, Dublin",Computer Software,Kanios Software,(01)6171288
"Dublin 2, Dublin",Charities & Caring Groups,Neptune Associates,(01)6629220
"Dublin 8, Dublin",Wedding Arrangement Services,Nelson Aisling,(01)4736034
"Dublin 8, Dublin",Wedding Arrangement Services,Wraptures Fine Paper Products & Services,(01)4163281
"Dublin 8, Dublin",Weavers & Handweavers,Fumbally Lane Weavers,(01)4532274
"Dublin 8, Dublin",Water Treatment,Botam Water Treatment Ltd,(01)4530369
"Dublin 8, Dublin",Video Tapes & DVD's - Sales & Hire,Gala Vision,(01)4730321
"Dublin 8, Dublin",Video Tapes & DVD's - Sales & Hire,Xtra-vision,(01)4540451
"Dublin 8, Dublin",Video Tapes & DVD's - Sales & Hire,Parkgate Video Club,(01)6794877
"Dublin 8, Dublin",Video Production & Facilities,DV8 Productions,(01)4100719
"Dublin 8, Dublin",Video Production & Facilities,Big River Ltd,(01)4100656
"Dublin 8, Dublin",Video Production & Facilities,Printed Light,(01)4543612
"Dublin 8, Dublin",Video Production & Facilities,Journeyman Productions,(01)4537644
"Dublin 8, Dublin",Video Production & Facilities,Moondance Productions,(01)4734599
"Dublin 8, Dublin",Video Photography,Our Day Video Productions,(087)4141659
"Dublin 8, Dublin",Upholsterers,Duffy Joshua,(01)4730390
"Dublin 8, Dublin",Uniforms,Arthurs Court (Irl) Ltd,(01)4730022
"Dublin 8, Dublin",Uniforms,Henry White,(01)4533611
"Dublin 8, Dublin",Typesetters,TypeIT,(01)4547013
"Dublin 8, Dublin",Tree Service,Curtin Mick,(01)4736116
"Dun Laoghaire, Dublin",Pubs,Dunphys,(01)2801668
"Dun Laoghaire, Dublin",Pubs,Dragon Tree Ltd,(01)2350121
"Dun Laoghaire, Dublin",Car Dealers, Volvo ,(01)2806916
"Dun Laoghaire, Dublin",Car Dealers,Kavanagh Ray Cars,(01)2845424
"Dun Laoghaire, Dublin",Architects,Peter Roberts,(01)2807364
"Dun Laoghaire, Dublin",Architects,O'Daly Paul & Associates,(01)2802143
"Dun Laoghaire, Dublin",Architects,O'Callaghan Paul Architects,(01)2809711
"Dun Laoghaire, Dublin",Architects,Martin Noone,(01)2841607
"Dun Laoghaire, Dublin",Architects,Peader Nolan,(01)2843631
"Glasnevin, Dublin",Video Production & Facilities,Clear Cut Communications,(01)8369991
"Glasnevin, Dublin",Veterinary Surgeons,Anicare Veterinary Group,(01)8375543
"Glasnevin, Dublin",Ventilation Equipment,A.V.S. Ltd,(01)8306244
"Glasnevin, Dublin",Upholsterers,Abbot Upholstery,(01)8303815
"Glasnevin, Dublin",Upholsterers,Abbot Upholstery,(086)8420448
"Glasnevin, Dublin",Uniforms - Manufacturing,Goodwin Paul,(01)8304306
"Glasnevin, Dublin",Uniforms,Silvergate Manufacturing Ltd,(1850)564013
"Glasnevin, Dublin",Tyres,Glasnevin Tyres Ltd,(01)8375622
"Glasnevin, Dublin",Translators & Interpreters,DCUÂ·LS,(01)7005678
"Glasnevin, Dublin",Towing & Breakdown Service,AMK Auto Recovery,(087)6455482
"Glasnevin, Dublin",Towing & Breakdown Service,Chawke Ron,(01)8305232
"Glasnevin, Dublin",Toilet Paper & Tissues,Brightline Ltd,(01)8649152
"Glasnevin, Dublin",Tiling Contractors,Kenna Sean,(01)8368798
"Glasnevin, Dublin",Tiling Contractors,All Stile Tiling,(01)8081577
"Glasnevin, Dublin",Theatrical Producers & Production Companies,Magic & Mayhem Ltd,                            (087)2640656
"Glasnevin, Dublin",Theatres,Helix The @ DCU,(01)7007000
"Glasnevin, Dublin",Television Repairs,Mulligan Pierce,(01)8429198
"Hollystown, Dublin",Landscape Gardeners & Contractors,Redlough Landscapes Ltd,(1890)907195
"Hollystown, Dublin",Window Cleaning,National Cleaning Management Services,(01)8118673
"Hollystown, Dublin",Golf Clubs & Courses,Hollystown Golf Club,(01)8207444
"Harolds Cross, Dublin",Convents,Religious Sisters of Charity Our Lady's Hospice,(01)4972101
"Harolds Cross, Dublin",Hospices,Our Lady Hospice,(01)4068700
"Harolds Cross, Dublin",Painting & Decorating Contractors,NRS Painting & Decorating,(01)6239858
"Harolds Cross, Dublin",Convents,Domincan Convents Generalate,(01)4055570
"Harolds Cross, Dublin",Convents,Religious Sisters of Charity Our Lady's Hospice,(01)4972839
"Harolds Cross, Dublin",Landscape Architects,two:g,(087)9101600
"Harolds Cross, Dublin",Schools & Colleges - National,St Clare's Primary School,(01)4963237
"Harolds Cross, Dublin",Sports Goods & Equipment,Dublin City Hurl Ltd,(01)4991731
"Harolds Cross, Dublin",Architects,Flanagan Architects,(01)4730034
"Harolds Cross, Dublin",Photographers,Photography Studio,(01)6852223
"Harolds Cross, Dublin",Pubs,Rosie O'Grady's Pub,(01)4922239
"Harolds Cross, Dublin",Builders - General,Saltan Properties Ltd,(01)4732473
"Harolds Cross, Dublin",Builders - General,Mooney Construction,(087)2457998
"Harolds Cross, Dublin",Builders - General,Barnes Bros Ltd,(01)4536009
"Harolds Cross, Dublin",Florists,McDermott Eileen,(01)4923875
"Harolds Cross, Dublin",Plumbers,Brereton James Heating & Plumbing Ltd,(01)4962637
"Harolds Cross, Dublin",Typesetters,DTP Workshop,(01)4731618
"Harolds Cross, Dublin",Translators & Interpreters,A1 Translations,(01)4926933
"Finglas, Dublin",Shutters,C & S Roller Shutters,(01)8845240
"Finglas, Dublin",Security Services,Access Security Products,(01)8068897
"Finglas, Dublin",Security Services,Private Security Ire Ltd,(01)4534720
"Finglas, Dublin",Schools & Colleges - National,Our Mother of Divine Grace NS,(01)8344000
"Finglas, Dublin",Schools & Colleges - National,Mother of Divine Grace (Infant School),(01)8342404
"Finglas, Dublin",Schools & Colleges - National,St Fergals Boys N S,(01)8347609
"Finglas, Dublin",Schools & Colleges - National,St Finians Primary School,(01)8341130
"Finglas, Dublin",Schools & Colleges - National,St Oliver Plunkett Junior School,(01)8344678
"Finglas, Dublin",Schools & Colleges - National,Finglas Parochial N S,(01)8347349
"Finglas, Dublin",Schools & Colleges - National,Patrician Brothers College,(01)8343067
"Finglas, Dublin",Schools & Colleges - National,Beneavin De La Salle Primary School,(01)8341121
"Finglas, Dublin",Scaffolding & Formwork,RMD Kwikform Irl Ltd,(01)8302500
"Finglas, Dublin",Scaffolding & Formwork,Leinster Scaffolding,(01)8361375
"Finglas, Dublin",Safety Consultants & Training,European Energy Skills,(01)8110607
"Finglas, Dublin",Safety Consultants & Training,Forklift & Safety Training Svcs,(01)8344804
"Finglas, Dublin",Safes & Vaults,Quinlan Bros Ltd,(01)6689282
"Finglas, Dublin",Roofing Contractors,Academy Asphalt,(01)8346651
"Dundrum, Dublin",Sandwich Bars & Delivery Services,Bagel Factory,(01)2164257
"Dundrum, Dublin",Delivery Services,Echo Removals Ltd,(01)2982711
"Dundrum, Dublin",Damp Proofing,Alldamp Building Preservation Ltd,(01)2987560
"Dundrum, Dublin",Curtain Fixtures & Fittings,Emerson John Wallace,(01)2956642
"Dundrum, Dublin",Jewellers,Crystal Jewellers,(01)2986500
"Dundrum, Dublin",Craft Centres,Diol Eireann Ltd,(01)2962296
"Dundrum, Dublin",Counselling & Advisory Services,Kevin Kinahan Dip C.H. NLP Trainer,(01)2988487
"Dundrum, Dublin",Counselling & Advisory Services,Byrne Kim,(087)9559685
"Dundrum, Dublin",Counselling & Advisory Services,South Dublin Counselling & Psychotherapy Service,(086)8860214
"Dundrum, Dublin",Counselling & Advisory Services,Epstein Ian Counselling,(01)2960611
"Dundrum, Dublin",Counselling & Advisory Services,Ashroy Counselling & Hypnotherapy,(01)2961766
"Dundrum, Dublin",Counselling & Advisory Services,An Cuan Centre for Psychological Services,(01)2967870
"Howth, Dublin",Photographers,Photolounge,(1890)907460
"Dublin 12, Dublin",Doors,Capital Access Systems,(1890)930076
"Dublin 12, Dublin",Do-It-Yourself Supplies - Wholesale,B & G Quality Home Products,(01)4569300
"Dublin 1, Dublin",Telecommunications,Vectone Irl Ltd,(01)8735492
"Dublin 1, Dublin",Telecommunications,Talkshop Ltd,(01)8720200
"Dublin 1, Dublin",Tee-Shirts,Malham International Ltd,(01)8556552
"Dublin 1, Dublin",Tee-Shirts,Smyths T-Shirts,(01)8727548
"Dublin 1, Dublin",Tee-Shirts,Tee-Shirt Print,(01)8728255
"Dublin 2, Dublin",Beauty Salons,Nuessence,(086)8231172
"Dublin 2, Dublin","Insurance Agents, Brokers & Consultants",Carole Nash Insurance Consultants Ltd,(1890)947496
"Dublin 2, Dublin",Gift Shops,Grafton Craft,(01)6708864
"Dublin 2, Dublin",Dental Surgeons,Redmond Molloy Dental Clinics,(01)6786070
"Dublin 8, Dublin",Translators & Interpreters,Vistatec Ltd,(01)4168000
"Dublin 8, Dublin",Translators & Interpreters,Eurozone Associates,(01)4533213
"Dublin 8, Dublin",Translators & Interpreters,Babel Translations,(01)4731584
"Dublin 8, Dublin",Trade Associations & Trade Unions,Association Of Secondary Teachers Ireland,(01)6040160
"Dublin 8, Dublin",Trade Associations & Trade Unions,Irish Bank Officials Association,(01)4755908
"Dublin 8, Dublin",Trade Associations & Trade Unions,Union Of Motor Trade Employees,(01)6779803
"Dun Laoghaire, Dublin",Architects,Kenny Kane Associates,(01)2140294
"Glasnevin, Dublin","Television Aerials, Dishes & Towers",Multisat,(01)8422030
"Glasnevin, Dublin",Taxis & Taxicabs,Co Op Cabs,(01)8642070
"Glasnevin, Dublin",Taxis & Taxicabs,Link Taxis,(01)8602122
"Glasnevin, Dublin",Tarmacadam Contractors,Tolka Tarmacadam,(01)8344057
"Glasnevin, Dublin",Takeaway Foods,Bombay To Go,(01)8306777
"Glasnevin, Dublin",Takeaway Foods,New Century,(01)8601074
"Glasnevin, Dublin",Takeaway Foods,Excellent Chinese Take-Away,(01)8340883
"Glasnevin, Dublin",Takeaway Foods,Domino's Pizza,(01)8110099
"Glasnevin, Dublin",Takeaway Foods,Apache Pizza,(01)8420888
"Harolds Cross, Dublin",Toys & Games - Wholesale & Distributors,Flowering Bears,(01)4535022
"Harolds Cross, Dublin",Theatrical & Variety Agents,Lorraine Brennan Management,(01)4534355
"Harolds Cross, Dublin",Tax Consultants,O'Brien Dermot & Associates,(01)7080080
"Harolds Cross, Dublin",Surveyors - Quantity,McCaul A J Ltd,(01)4539092
"Harolds Cross, Dublin",Surveyors - Quantity,Curtin Peter A. & Co,(01)4532511
"                            Harolds Cross, Dublin",Stocktaking Services,Lyle W & Co,(01)4544429
"Harolds Cross, Dublin",Statistical Services,Garnalis Statistical Services,(086)1617752
"Finglas, Dublin",Roofing Contractors,A1 Asphalt & Torch On Roofing,(01)8341060
"Finglas, Dublin",Restaurants - Unlicensed,OKR Group,(01)8341601
"Finglas, Dublin",Restaurants - Unlicensed,Abrakebabra,(01)8346055
"Finglas, Dublin",Restaurants - Unlicensed,Coffee Butler The,(01)8641211
"Finglas, Dublin",Restaurants - Unlicensed,Tiffenys Coffee Shop,(01)8347177
"Finglas, Dublin",Removal & Storage,Household moving Co Ltd,(01)8041397
"Finglas, Dublin",Removal & Storage,AAA Dublin Self Storage Ltd,(1800)786748
"Finglas, Dublin",Religious Organisations,Jehovah's Witnesses,(01)8381458
"Finglas, Dublin",Rehabilitation Centres & Services,Airdnua Occupational Services,(01)8307455
"Dundrum, Dublin",Cosmetics & Toiletries,Body Shop The,(01)2963224
"Dundrum, Dublin",Cosmetic Surgery,Venus Medical Beauty,(01)2962747
"Dundrum, Dublin",Corporate Gifts,Dublin Crystal,(01)2987302
"Dundrum, Dublin",Cookers,Gavins Domestic Appliance Repairs,(01)2987928
"Dundrum, Dublin",Cookers,Dundrum Service Ctr,(01)2695505
"Dundrum, Dublin",Opticians - Ophthalmic,Specsavers Opticians,(01)2156000
"Dundrum, Dublin",Opticians - Dispensing,Optica,(01)2963006
"Howth, Dublin",Solicitors,Egan John L,(01)8325351
"Howth, Dublin",Recruitment Specialists,Careway,(089)4316338
"Howth, Dublin",Recruitment Specialists,Logiskills Group,(01)8326330
"Howth, Dublin",Restaurants,El Paso,(01)8323334
"Howth, Dublin",Internet Services,Lookout Ireland Ltd,(01)8326936
"Howth, Dublin",Churches,Church of Ireland,(01)8323019
"hth, Dublin",Chiropodists,McDonnell Lisa  MSSCH MBCHA Reflex,(01)2786052
"Dublin 12, Dublin",Document Imaging & Scanning,Microfilm Data Ltd,(01)4731898
"Dublin 12, Dublin",Document Disposal Service,Alldocs,(01)7093999
"Dublin 12, Dublin",Distillers,Diageo Baileys Global Supply,(01)4051300
"Dublin 12, Dublin",Display Material,Gillis R H Ltd,(01)4603444
"Dublin 12, Dublin",Shop Fitters,Featureline,(01)4602212
"Dublin 12, Dublin",Exhibition Stand Contractors,W Display,(01)4561011
"Dublin 12, Dublin",Disabled Persons Products & Services,Unique Tiles & Bathrooms,(01)4059910
"Dublin 12, Dublin",Disabled Persons Products & Services,"Menni Enterprises, St John Of God",(01)4569320
"Dublin 12, Dublin",Disabled Persons Products & Services,Stannah Stairlifts,(01)4507971
"Dublin 12, Dublin",Disabled Persons Products & Services,Classic Healthcare,(1800)620462
"Dublin 12, Dublin",Direct Marketing,Docket & Form International Ltd,(01)4508006
"Dublin 12, Dublin",Direct Marketing,All Homes Packaging & Distribution Ltd,(01)6237155
"Dublin 12, Dublin",Diesel Engineers,Excel Diesel & Electrical Ltd,(01)4503650
"Dublin 12, Dublin",Detective Agencies,Corporate Investigations Ireland Ltd,(01)4564230
"Dublin 1, Dublin",Taxis & Taxicabs,Taxi-Cab Ranks & Shelters,(01)8744599
"Dublin 1, Dublin",Taxis & Taxicabs,Taxi-Cab Ranks & Shelters,(01)8786150
"Dublin 1, Dublin",Taxis & Taxicabs,Checkers Cabs,(01)8343434
"Dublin 1, Dublin",Taxis & Taxicabs,Irish Taxi Drivers Federation,(01)8364166
"Dublin 1, Dublin",Taxis & Taxicabs,Taxi-Cab Ranks & Shelters,(01)6777054
"Dublin 1, Dublin",Tax Consultants,Accounts Advice Centre,(01)8728561
"Dublin 1, Dublin",Tax Consultants,Taxback.com,(01)6706959
"Dublin 2, Dublin",Financial Services,Setanta Asset Management,(01)6124902
"Dublin 2, Dublin",Travel Agents & Tour Operators,Seafield plc,(01)6611954
"Dublin 2, Dublin",Computer Software,Voxpilot Ltd,(01)2091919
"Dublin 2, Dublin",Public Relations Consultants,CIPA (Public Affairs Consultants),(01)6612167
"Dublin 2, Dublin",Tourist & Heritage Attractions,Science Gallery,(01)8964091
"Dublin 2, Dublin",Computer Software,Waratek Ltd,(01)4758803
"Dublin 8, Dublin",Travel Agents & Tour Operators,Budget School & Group Tours,(01)4733350
"Dublin 8, Dublin",Tourist & Heritage Attractions,Guinness Storehouse,(01)4084800
"Dublin 8, Dublin",Tourist & Heritage Attractions,Dublinia Medieval Visitor Attraction,(01)6794611
"Dublin 8, Dublin",Timber Decking,Chestnut Decking and Garden Centre,(087)8307465
"Dublin 8, Dublin",Tiles,Dublin Tiles Centre Ltd,(01)6771361
"Dublin 8, Dublin",Theatrical Producers & Production Companies,Opera Ireland,(01)4786041
"Dun Laoghaire, Dublin",Architects,Jones & Kelly F.F.R.I.A.I.,(01)2800378
"Dun Laoghaire, Dublin",Architects,"Hall Adam B.Arch Sc, Dip Arch",(01)2844545
"Dun Laoghaire, Dublin",Architects,Peter Cassidy,(01)2300318
"Dun Laoghaire, Dublin",Architects,Architectural Construction Technology,(01)2020557
"Dun Laoghaire, Dublin",Dental Surgeons,Dr John Nolan,(01)2803805
"Dun Laoghaire, Dublin",Florists, Sheilas Flower Shops ,(1800)214114
"Dun Laoghaire, Dublin",Florists, Justyne Flowers Distribution ,(01)2800122
"Dun Laoghaire, Dublin",Florists, Costello Flowers ,(01)2841864
"Dun Laoghaire, Dublin",Solicitors,Scales Amanda & Co,(01)2844671
"Dun Laoghaire, Dublin",Solicitors,O'Callaghan & Cowhey,(01)2803399
"Dun Laoghaire, Dublin",Solicitors,Hooper & Co,(01)2806971
"Dun Laoghaire, Dublin",Solicitors,Bradshaw William & Co,(01)2855811
"Dun Laoghaire, Dublin",Printers, Safeguard Systems Ltd  ,(01)2842840
"Dun Laoghaire, Dublin",Solicitors, PCL Halpenny & Sons ,(01)2801315
"Glasnevin, Dublin",Takeaway Foods,Forte's Takeaway,(01)8304715
"Glasnevin, Dublin",Takeaway Foods,Glasnevin Chinese Takeaway,(01)8309342
"Glasnevin, Dublin",Swimming Pools,St Vincent's C.B.S. Pool,(087)2433034
"Glasnevin, Dublin",Supermarkets,Centra,(01)8375671
"Glasnevin, Dublin",Supermarkets,Spar,(01)8343694
"Glasnevin, Dublin",Supermarkets,Londis,(01)8379641
"Harolds Cross, Dublin",Stationery,G S E  Ltd,(01)4543788
"Harolds Cross, Dublin",Sound Equipment & Systems - Repairs,N J M Technical Services,(01)4963160
"Harolds Cross, Dublin",Shop Fittings & Equipment,Gavan Robert D. & Son Ltd,(01)4530911
"Harolds Cross, Dublin",Shop Fitters,Interfit Shopfitting,(01)4544033
"Harolds Cross, Dublin",Sculptors & Sculpture,MT Jerome Monumental Co,(01)4961987
"Harolds Cross, Dublin",Schools - Summer,Samba Soccer,(01)4972455
"Harolds Cross, Dublin",Sales Promotion Consultants,C.P.M.,(01)4544313
"Finglas, Dublin",Rehabilitation Centres & Services,Airdnua Occupational Services,(01)8345888
"Finglas, Dublin",Recycling & Recycling Equipment,Specialised Metals Ltd,(01)8569710
"Finglas, Dublin",Recycling & Recycling Equipment,Electronic Recycling,(01)8640806
"Finglas, Dublin","Records, C.D.s & Cassette Tapes",Music Box CDs Tapes The,(01)8643959
"Finglas, Dublin",Radio Telephone Equipment,Aerial Maintenance,(01)8344833
"Finglas, Dublin",Pumps,Aquadare Ltd,(01)8362263
"Finglas, Dublin",Public Houses & Lounge Bars,Vintage Inn The,(01)6689621
"Finglas, Dublin",Public Houses & Lounge Bars,Clarke John & Sons,(01)6681338
"Finglas, Dublin",Public Houses & Lounge Bars,Vintage The,(01)6680039
"Finglas, Dublin",Public Houses & Lounge Bars,Cremore House & Off-Licence,(01)8348016
"Finglas, Dublin",Public Houses & Lounge Bars,Pedigree Corner,(01)8362300
"Finglas, Dublin",Public Houses & Lounge Bars,Cardiff Inn,(01)8343317
"Finglas, Dublin ",Public Houses & Lounge Bars,Willows The,(01)8362702
"Finglas, Dublin",Public Houses & Lounge Bars,Finglas Inn,(01)8345083
"Finglas, Dublin",Public Houses & Lounge Bars,Full Shilling The,(01)8346061
